Gene,AUROC,Spearman,MSE,MAE
ALDH1B1,0.7946026997272675,0.5673357674179509,0.707576010376215,0.6654163
AMN,0.8538682789893968,0.6403604944156276,0.303032822906971,0.41634753
ANGPTL2,0.6773360172613541,0.3472361952477324,0.4994092546403408,0.56291825
ANKRD22,0.8195884992978159,0.5670568913924081,0.2930710166692734,0.40194678
ANKS4B,0.8322052416848116,0.5562010308004628,0.24283886142075062,0.33672193
ANO9,0.8569470539607436,0.6618218498069492,0.44139901734888554,0.4920646
ANP32B,0.8265133978557507,0.6053743395966997,0.4258363042026758,0.51911837
ANTXR1,0.7145861477681357,0.42839737552732676,0.6466004960238934,0.63912785
ANXA13,0.7609921245466988,0.39979291599159517,0.2094337735325098,0.30254462
ANXA2,0.8543322538387926,0.6706769369123875,0.7546914629638195,0.6892175
ANXA3,0.8351964335184795,0.6259690484723717,0.45328461192548275,0.52287364
ANXA4,0.8808364220707967,0.7025986569479761,0.6470948271453381,0.65012324
